Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
138,tt1270798,2012-04-16,2012-04-16,,X: First Class,https://www.imdb.com/title/tt1270798/,movie,7.7,131,2011,"Action, Adventure, Sci-Fi",605014,2011-05-25,Matthew Vaughn
139,tt0116401,2012-04-16,2012-04-16,,Generation X,https://www.imdb.com/title/tt0116401/,tvMovie,4.7,87,1996,"Action, Adventure, Sci-Fi",1507,1996-02-20,Jack Sholder
140,tt0948470,2012-04-16,2012-04-16,,The Amazing Spider-Man,https://www.imdb.com/title/tt0948470/,movie,7,136,2012,"Action, Adventure, Sci-Fi",522665,2012-06-13,Marc Webb
141,tt0848228,2012-04-16,2012-04-16,,The Avengers,https://www.imdb.com/title/tt0848228/,movie,8.1,143,2012,"Action, Adventure, Sci-Fi",1173409,2012-04-11,Joss Whedon
142,tt1345836,2012-04-16,2012-04-16,,The Dark Knight Rises,https://www.imdb.com/title/tt1345836/,movie,8.4,164,2012,"Action, Thriller",1378757,2012-07-16,Christopher Nolan
143,tt0133385,2012-04-16,2012-04-16,,Astérix & Obélix contre César,https://www.imdb.com/title/tt0133385/,movie,5.9,109,1999,"Adventure, Comedy, Family, Fantasy",36102,1999-02-03,Claude Zidi
144,tt0463872,2012-04-16,2012-04-16,,Astérix aux jeux olympiques,https://www.imdb.com/title/tt0463872/,movie,5.1,116,2008,"Adventure, Comedy, Family, Fantasy",24895,2008-01-13,"Frédéric Forestier, Thomas Langmann"
145,tt0250223,2012-04-16,2012-04-16,,Astérix & Obélix: Mission Cléopâtre,https://www.imdb.com/title/tt0250223/,movie,6.6,107,2002,"Adventure, Comedy, Family, Fantasy",44491,2002-01-30,Alain Chabat
146,tt0062711,2012-04-16,2012-04-16,,Barbarella,https://www.imdb.com/title/tt0062711/,movie,5.9,98,1968,"Adventure, Comedy, Fantasy, Sci-Fi",29096,1968-10-10,Roger Vadim
147,tt0276830,2012-04-16,2012-04-16,,Blueberry,https://www.imdb.com/title/tt0276830/,movie,5.2,124,2004,"Adventure, Western",9933,2004-02-11,Jan Kounen
148,tt1329457,2012-04-16,2012-04-16,,Gainsbourg (Vie héroïque),https://www.imdb.com/title/tt1329457/,movie,6.9,135,2010,"Biography, Drama, Music",8951,2010-01-20,Joann Sfar
149,tt0402294,2012-04-16,2012-04-16,,Iznogoud,https://www.imdb.com/title/tt0402294/,movie,3.7,95,2005,Comedy,1627,2005-02-09,Patrick Braoudé
150,tt0102351,2012-04-16,2012-04-16,,Lucky Luke,https://www.imdb.com/title/tt0102351/,movie,5.2,92,1991,"Comedy, Western",3262,1991-07-04,Terence Hill
151,tt0368668,2012-04-16,2012-04-16,,Les Dalton,https://www.imdb.com/title/tt0368668/,movie,3.2,86,2004,"Comedy, Western",3001,2004-12-08,Philippe Haïm
152,tt1235536,2012-04-16,2012-04-16,,Lucky Luke,https://www.imdb.com/title/tt1235536/,movie,4.7,103,2009,"Adventure, Comedy, Western",3573,2009-10-21,James Huth
153,tt0808339,2012-04-16,2012-04-16,,Largo Winch,https://www.imdb.com/title/tt0808339/,movie,6.5,108,2008,"Action, Adventure, Thriller",12598,2008-11-12,Jérôme Salle
154,tt0307156,2012-04-16,2012-04-16,,Michel Vaillant,https://www.imdb.com/title/tt0307156/,movie,5.3,103,2003,"Action, Sport",3872,2003-11-08,Louis-Pascal Couvelaire
155,tt0472181,2012-04-16,2012-04-16,,The Smurfs,https://www.imdb.com/title/tt0472181/,movie,5.5,103,2011,"Animation, Adventure, Comedy, Family, Fantasy",77244,2011-07-24,Raja Gosnell
156,tt0421974,2012-04-16,2012-04-16,,Les chevaliers du ciel,https://www.imdb.com/title/tt0421974/,movie,5.8,102,2005,"Adventure, Action",4097,2005-10-15,Gérard Pirès
157,tt0109255,2012-04-16,2012-04-16,,Der bewegte Mann,https://www.imdb.com/title/tt0109255/,movie,6.6,93,1994,Comedy,5418,1994-10-06,Sönke Wortmann
158,tt0116791,2012-04-16,2012-04-16,,Kondom des Grauens,https://www.imdb.com/title/tt0116791/,movie,5.3,107,1996,"Comedy, Horror, Romance, Sci-Fi",2640,1996-08-02,Martin Walz
159,tt0243451,2012-04-16,2012-04-16,,Nick Knatterton - Der Film,https://www.imdb.com/title/tt0243451/,movie,7.4,,2002,Comedy,76,2002-12-31,"Markus Rosenmüller, Niki List"
160,tt0051991,2012-04-16,2012-04-16,,Nick Knattertons Abenteuer - Der Raub der Gloria Nylon,https://www.imdb.com/title/tt0051991/,movie,6.6,89,1959,"Comedy, Crime",48,1959-01-15,Hans Quest
161,tt0069753,2012-04-16,2012-04-16,,Baba Yaga,https://www.imdb.com/title/tt0069753/,movie,5.9,91,1973,Horror,1313,1973-09-20,Corrado Farina
162,tt0061952,2012-04-16,2012-04-16,,Il marchio di Kriminal,https://www.imdb.com/title/tt0061952/,movie,5.8,92,1968,Thriller,99,1968-06-24,"Fernando Cerchio, Nando Cicero"
163,tt0060608,2012-04-16,2012-04-16,,Kriminal,https://www.imdb.com/title/tt0060608/,movie,5.8,98,1966,"Adventure, Crime",222,1966-12-23,Umberto Lenzi
164,tt0063549,2012-04-16,2012-04-16,,Satanik,https://www.imdb.com/title/tt0063549/,movie,4.8,86,1968,Thriller,277,1968-04-18,Piero Vivarelli
165,tt0090150,2012-04-16,2012-04-16,,Tex e il signore degli abissi,https://www.imdb.com/title/tt0090150/,movie,5.4,104,1985,"Adventure, Fantasy, Western",284,1985-09-06,Duccio Tessari
166,tt1233461,2012-04-16,2012-04-16,,Babo,https://www.imdb.com/title/tt1233461/,movie,7.5,99,2008,"Comedy, Romance",1232,2008-02-28,Jeong-kwon Kim
167,tt0181690,2012-04-16,2012-04-16,,Mirko i Slavko,https://www.imdb.com/title/tt0181690/,movie,7.2,91,1973,War,97,1973-11-21,Branimir Tori Jankovic
168,tt0811785,2012-04-16,2012-04-16,,Noo Hin: The Movie,https://www.imdb.com/title/tt0811785/,movie,5.6,102,2006,"Comedy, Musical",56,2006-06-01,Komgrit Triwimol
169,tt0092871,2012-04-16,2012-04-16,,Dennis the Menace,https://www.imdb.com/title/tt0092871/,tvMovie,4.7,118,1987,"Family, Comedy",338,1987-09-11,Doug Rogers
170,tt0106701,2012-04-16,2012-04-16,,Dennis the Menace,https://www.imdb.com/title/tt0106701/,movie,5.6,94,1993,"Comedy, Family",51013,1993-06-24,Nick Castle
171,tt0129868,2012-04-16,2012-04-16,,Dennis the Menace Strikes Again!,https://www.imdb.com/title/tt0129868/,video,4.4,75,1998,"Family, Comedy",3667,1998-07-14,Charles T. Kanganis
172,tt0918511,2012-04-16,2012-04-16,,A Dennis the Menace Christmas,https://www.imdb.com/title/tt0918511/,video,5,83,2007,"Comedy, Family, Fantasy",1628,2007-11-13,Ron Oliver
173,tt0037642,2012-04-16,2012-04-16,,Dick Tracy,https://www.imdb.com/title/tt0037642/,movie,6.1,61,1945,"Action, Crime, Mystery, Thriller",1071,1945-12-01,William Berke
174,tt0038478,2012-04-16,2012-04-16,,Dick Tracy vs. Cueball,https://www.imdb.com/title/tt0038478/,movie,6.3,62,1946,"Action, Crime, Mystery",1027,1946-11-22,Gordon Douglas
175,tt0039321,2012-04-16,2012-04-16,,Dick Tracy's Dilemma,https://www.imdb.com/title/tt0039321/,movie,6.3,60,1947,"Action, Crime, Drama",843,1947-05-20,John Rawlins
176,tt0039320,2012-04-16,2012-04-16,,Dick Tracy Meets Gruesome,https://www.imdb.com/title/tt0039320/,movie,6.4,65,1947,"Action, Crime, Drama, Mystery, Thriller",1394,1947-09-26,John Rawlins
177,tt0099422,2012-04-16,2012-04-16,,Dick Tracy,https://www.imdb.com/title/tt0099422/,movie,6.1,105,1990,"Action, Comedy, Crime, Music, Romance, Thriller",53393,1990-06-13,Warren Beatty
178,tt0080745,2012-04-16,2012-04-16,,Flash Gordon,https://www.imdb.com/title/tt0080745/,movie,6.5,111,1980,"Action, Adventure, Sci-Fi",45556,1980-09-30,Mike Hodges
179,tt0356634,2012-04-16,2012-04-16,,Garfield,https://www.imdb.com/title/tt0356634/,movie,5,80,2004,"Animation, Comedy, Family, Fantasy",71831,2004-06-06,Peter Hewitt
180,tt0455499,2012-04-16,2012-04-16,,Garfield: A Tail of Two Kitties,https://www.imdb.com/title/tt0455499/,movie,5,82,2006,"Animation, Comedy, Family, Fantasy",34722,2006-06-15,Tim Hill
181,tt0025619,2012-04-16,2012-04-16,,Palooka,https://www.imdb.com/title/tt0025619/,movie,6.2,86,1934,"Comedy, Music",260,1934-01-26,Benjamin Stoloff
182,tt0038655,2012-04-16,2012-04-16,,"Joe Palooka, Champ",https://www.imdb.com/title/tt0038655/,movie,5.9,70,1946,"Comedy, Drama, Sport",18,1946-05-28,Reginald Le Borg
183,tt0038553,2012-04-16,2012-04-16,,Gentleman Joe Palooka,https://www.imdb.com/title/tt0038553/,movie,6.2,72,1946,"Action, Adventure, Comedy, Crime, Drama, Sport",16,1946-10-05,Cy Endfield
184,tt0039514,2012-04-16,2012-04-16,,Joe Palooka in the Knockout,https://www.imdb.com/title/tt0039514/,movie,7,72,1947,"Comedy, Drama, Sport",10,1947-09-20,Reginald Le Borg
185,tt0040492,2012-04-16,2012-04-16,,Joe Palooka in Fighting Mad,https://www.imdb.com/title/tt0040492/,movie,7.3,74,1948,"Comedy, Drama, Sport",9,1948-02-07,Reginald Le Borg
186,tt0040493,2012-04-16,2012-04-16,,Joe Palooka in Winner Take All,https://www.imdb.com/title/tt0040493/,movie,7.2,64,1948,"Comedy, Drama, Sport",13,1948-09-19,Reginald Le Borg
187,tt0042616,2012-04-16,2012-04-16,,Joe Palooka Meets Humphrey,https://www.imdb.com/title/tt0042616/,movie,6.5,65,1950,"Comedy, Sport",20,1950-02-05,Jean Yarbrough
188,tt0041525,2012-04-16,2012-04-16,,Joe Palooka in The Counterpunch,https://www.imdb.com/title/tt0041525/,movie,6.5,74,1949,"Action, Comedy, Crime, Mystery, Sport",10,1949-08-14,Reginald Le Borg
189,tt0041524,2012-04-16,2012-04-16,,Joe Palooka in the Big Fight,https://www.imdb.com/title/tt0041524/,movie,5.7,66,1949,"Comedy, Drama, Sport",12,1949-03-06,Cy Endfield
190,tt0042617,2012-04-16,2012-04-16,,Joe Palooka in The Squared Circle,https://www.imdb.com/title/tt0042617/,movie,5.8,63,1950,"Action, Comedy, Crime, Drama, Romance, Sport",12,1950-11-05,Reginald Le Borg
191,tt0043689,2012-04-16,2012-04-16,,Joe Palooka in Triple Cross,https://www.imdb.com/title/tt0043689/,movie,6.6,60,1951,"Comedy, Crime, Drama, Sport",11,1951-09-16,Reginald Le Borg
192,tt0042581,2012-04-16,2012-04-16,,Joe Palooka in Humphrey Takes a Chance,https://www.imdb.com/title/tt0042581/,movie,6.8,62,1950,"Action, Comedy, Sport",21,1950-06-04,Jean Yarbrough
193,tt0040501,2012-04-16,2012-04-16,,Jungle Jim,https://www.imdb.com/title/tt0040501/,movie,6.7,71,1948,"Action, Adventure",688,1948-12-15,William Berke
194,tt0041602,2012-04-16,2012-04-16,,The Lost Tribe,https://www.imdb.com/title/tt0041602/,movie,6.6,72,1949,"Action, Adventure, Crime",310,1949-04-19,William Berke
195,tt0042713,2012-04-16,2012-04-16,,Mark of the Gorilla,https://www.imdb.com/title/tt0042713/,movie,6.2,68,1950,Adventure,309,1950-01-12,William Berke
196,tt0042311,2012-04-16,2012-04-16,,Captive Girl,https://www.imdb.com/title/tt0042311/,movie,6.3,73,1950,Adventure,301,1950-04-27,William Berke
197,tt0042865,2012-04-16,2012-04-16,,Pygmy Island,https://www.imdb.com/title/tt0042865/,movie,6.7,69,1950,Adventure,271,1950-11-22,William Berke
198,tt0043570,2012-04-16,2012-04-16,,Fury of the Congo,https://www.imdb.com/title/tt0043570/,movie,6.7,69,1951,"Action, Adventure, Crime, Mystery, Sci-Fi, Thriller",226,1951-02-26,William Berke
199,tt0043694,2012-04-16,2012-04-16,,Jungle Manhunt,https://www.imdb.com/title/tt0043694/,movie,6.2,66,1951,"Adventure, Sci-Fi",315,1951-10-04,Lew Landers
200,tt0044777,2012-04-16,2012-04-16,,Jungle Jim in the Forbidden Land,https://www.imdb.com/title/tt0044777/,movie,6.5,65,1952,"Adventure, Sci-Fi",296,1952-02-29,Lew Landers
201,tt0045300,2012-04-16,2012-04-16,,Voodoo Tiger,https://www.imdb.com/title/tt0045300/,movie,7.1,67,1952,Adventure,210,1952-11-30,Spencer Gordon Bennet
202,tt0046276,2012-04-16,2012-04-16,,Savage Mutiny,https://www.imdb.com/title/tt0046276/,movie,7,73,1953,Adventure,201,1953-02-03,Spencer Gordon Bennet
203,tt0046491,2012-04-16,2012-04-16,,Valley of Head Hunters,https://www.imdb.com/title/tt0046491/,movie,7,67,1953,Adventure,215,1953-07-29,William Berke
204,tt0045959,2012-04-16,2012-04-16,,Killer Ape,https://www.imdb.com/title/tt0045959/,movie,6.6,68,1953,"Adventure, Sci-Fi",227,1953-12-04,Spencer Gordon Bennet
205,tt0047139,2012-04-16,2012-04-16,,Jungle Man-Eaters,https://www.imdb.com/title/tt0047139/,movie,7,68,1954,Adventure,213,1954-06-30,Lee Sholem
206,tt0046822,2012-04-16,2012-04-16,,Cannibal Attack,https://www.imdb.com/title/tt0046822/,movie,7,69,1954,Adventure,203,1954-11-01,Lee Sholem
207,tt0048238,2012-04-16,2012-04-16,,Jungle Moon Men,https://www.imdb.com/title/tt0048238/,movie,6.1,70,1955,"Action, Adventure, Fantasy",244,1955-04-30,Charles S. Gould
208,tt0047991,2012-04-16,2012-04-16,,Devil Goddess,https://www.imdb.com/title/tt0047991/,movie,7.2,70,1955,Adventure,192,1955-10-01,Spencer Gordon Bennet
209,tt0027850,2012-04-16,2012-04-16,,King of the Royal Mounted,https://www.imdb.com/title/tt0027850/,movie,6.6,61,1936,"Adventure, Crime, Drama, Western",10,1936-09-11,Howard Bretherton
210,tt0032703,2012-04-16,2012-04-16,,Li'l Abner,https://www.imdb.com/title/tt0032703/,movie,4.9,78,1940,Comedy,358,1940-11-09,Albert S. Rogell
211,tt0053001,2012-04-16,2012-04-16,,Li'l Abner,https://www.imdb.com/title/tt0053001/,movie,6.8,114,1959,"Comedy, Musical, Family",1173,1959-12-11,Melvin Frank
212,tt0456510,2012-04-16,2012-04-16,,Li'l Abner,https://www.imdb.com/title/tt0456510/,tvMovie,7.9,60,1971,"Comedy, Musical",12,1971-04-26,Gordon Wiles
213,tt0451794,2012-04-16,2012-04-16,,Li'l Abner,https://www.imdb.com/title/tt0451794/,tvMovie,6.9,30,1967,Comedy,11,1967-09-05,Coby Ruskin
214,tt0016028,2012-04-16,2012-04-16,,Little Annie Rooney,https://www.imdb.com/title/tt0016028/,movie,7.5,94,1925,"Drama, Comedy",794,1925-10-15,William Beaudine
215,tt0022082,2012-04-16,2012-04-16,,Little Annie Rooney,https://www.imdb.com/title/tt0022082/,short,5.4,,1931,"Animation, Short, Music",18,1931-10-10,Dave Fleischer
216,tt0026410,2012-04-16,2012-04-16,,Ginger,https://www.imdb.com/title/tt0026410/,movie,7.1,80,1935,"Comedy, Drama, Romance",24,1935-05-28,Lewis Seiler
217,tt0096978,2012-04-16,2012-04-16,,Brenda Starr,https://www.imdb.com/title/tt0096978/,movie,4.7,93,1989,"Adventure, Comedy, Romance",929,1989-04-29,Robert Ellis Miller
218,tt0074239,2012-04-16,2012-04-16,,Brenda Starr,https://www.imdb.com/title/tt0074239/,tvMovie,5.9,90,1976,Adventure,35,1976-05-08,Mel Stuart
219,tt0038695,2012-04-16,2012-04-16,,Little Iodine,https://www.imdb.com/title/tt0038695/,movie,5.9,57,1946,Comedy,9,1946-10-20,Reginald Le Borg
220,tt0023142,2012-04-16,2012-04-16,,Little Orphan Annie,https://www.imdb.com/title/tt0023142/,movie,6.7,70,1932,"Comedy, Drama",45,1932-11-04,John S. Robertson
221,tt0030375,2012-04-16,2012-04-16,,Little Orphan Annie,https://www.imdb.com/title/tt0030375/,movie,6.8,60,1938,"Action, Sport",24,1938-12-02,Ben Holmes
222,tt0378769,2012-04-16,2012-04-16,,Sirotka Enni,https://www.imdb.com/title/tt0378769/,short,5.1,,1986,"Animation, Short",8,,Yulian Kalisher
223,tt0083564,2012-04-16,2012-04-16,,Annie,https://www.imdb.com/title/tt0083564/,movie,6.5,126,1982,"Comedy, Drama, Family, Musical",36362,1982-05-17,John Huston
224,tt0112374,2012-04-16,2012-04-16,,Annie: A Royal Adventure!,https://www.imdb.com/title/tt0112374/,tvMovie,5.2,92,1995,"Family, Musical",537,1995-11-18,Ian Toynton
225,tt0207972,2012-04-16,2012-04-16,,The Wonderful World of Disney: Annie,https://www.imdb.com/title/tt0207972/,tvEpisode,6.7,90,1999,"Action, Adventure, Comedy, Drama, Family, Fantasy, Musical",4675,1999-11-07,Rob Marshall
226,tt0072730,2012-04-17,2012-04-17,,A Boy and His Dog,https://www.imdb.com/title/tt0072730/,movie,6.6,91,1975,"Comedy, Drama, Sci-Fi, Thriller",15180,1975-03-23,L.Q. Jones
227,tt0112750,2012-04-17,2012-04-17,,Crying Freeman,https://www.imdb.com/title/tt0112750/,movie,6.5,102,1995,"Action, Crime, Thriller",10747,1995-09-14,Christophe Gans
228,tt0113074,2012-04-17,2012-04-17,,Fist of the North Star,https://www.imdb.com/title/tt0113074/,movie,3.9,103,1995,"Action, Fantasy, Sci-Fi, Thriller",2864,1995-04-22,Tony Randel
229,tt0146402,2012-04-17,2012-04-17,,Addams Family Reunion,https://www.imdb.com/title/tt0146402/,tvMovie,3.9,91,1998,"Comedy, Family, Fantasy, Thriller",3531,1998-09-22,Dave Payne
230,tt0101272,2012-04-17,2012-04-17,,The Addams Family,https://www.imdb.com/title/tt0101272/,movie,6.9,99,1991,"Comedy, Fantasy",114962,1991-11-19,Barry Sonnenfeld
231,tt0106220,2012-04-17,2012-04-17,,Addams Family Values,https://www.imdb.com/title/tt0106220/,movie,6.7,94,1993,"Comedy, Fantasy",69201,1993-11-19,Barry Sonnenfeld
232,tt0110195,2012-04-17,2012-04-17,,Jian ren shi jia,https://www.imdb.com/title/tt0110195/,movie,6.4,93,1994,Comedy,8,1994-03-26,Bosco Lam
233,tt0035220,2012-04-17,2012-04-17,,Private Snuffy Smith,https://www.imdb.com/title/tt0035220/,movie,4.9,67,1942,"Comedy, Romance, War",94,1942-01-16,Edward F. Cline
234,tt0034854,2012-04-17,2012-04-17,,Hillbilly Blitzkrieg,https://www.imdb.com/title/tt0034854/,movie,4.9,63,1942,"Comedy, Romance, War",63,1942-08-14,Roy Mack
235,tt0029927,2012-04-17,2012-04-17,,Blondie,https://www.imdb.com/title/tt0029927/,movie,7.1,70,1938,"Comedy, Family",526,1938-11-30,Frank R. Strayer
236,tt0031107,2012-04-17,2012-04-17,,Blondie Meets the Boss,https://www.imdb.com/title/tt0031107/,movie,6.9,75,1939,"Comedy, Music",261,1939-03-08,Frank R. Strayer
237,tt0031108,2012-04-17,2012-04-17,,Blondie Takes a Vacation,https://www.imdb.com/title/tt0031108/,movie,7,69,1939,"Adventure, Comedy",269,1939-07-20,Frank R. Strayer
238,tt0031106,2012-04-17,2012-04-17,,Blondie Brings Up Baby,https://www.imdb.com/title/tt0031106/,movie,7,68,1939,Comedy,264,1939-11-08,Frank R. Strayer
239,tt0032263,2012-04-17,2012-04-17,,Blondie on a Budget,https://www.imdb.com/title/tt0032263/,movie,6.9,72,1940,Comedy,328,1940-02-29,Frank R. Strayer
240,tt0033404,2012-04-17,2012-04-17,,Blondie in Society,https://www.imdb.com/title/tt0033404/,movie,7.1,76,1941,Comedy,185,1941-06-14,Frank R. Strayer
241,tt0034525,2012-04-17,2012-04-17,,Blondie Goes to College,https://www.imdb.com/title/tt0034525/,movie,6.6,74,1942,Comedy,191,1942-01-15,Frank R. Strayer
242,tt0032261,2012-04-17,2012-04-17,,Blondie Has Servant Trouble,https://www.imdb.com/title/tt0032261/,movie,7,70,1940,Comedy,224,1940-07-25,Frank R. Strayer
243,tt0032262,2012-04-17,2012-04-17,,Blondie Plays Cupid,https://www.imdb.com/title/tt0032262/,movie,6.9,68,1940,Comedy,203,1940-10-31,Frank R. Strayer
244,tt0033403,2012-04-17,2012-04-17,,Blondie Goes Latin,https://www.imdb.com/title/tt0033403/,movie,7,68,1941,"Comedy, Music",187,1941-02-27,"Frank R. Strayer, Robert Sparks"
245,tt0037866,2012-04-17,2012-04-17,,Leave It to Blondie,https://www.imdb.com/title/tt0037866/,movie,6.9,74,1945,Comedy,116,1945-02-22,Abby Berlin
246,tt0038691,2012-04-17,2012-04-17,,Life with Blondie,https://www.imdb.com/title/tt0038691/,movie,7.1,69,1945,Comedy,127,1945-12-13,Abby Berlin
247,tt0036049,2012-04-17,2012-04-17,,It's a Great Life,https://www.imdb.com/title/tt0036049/,movie,7,68,1943,Comedy,116,1943-05-27,Frank R. Strayer
248,tt0035895,2012-04-17,2012-04-17,,Footlight Glamour,https://www.imdb.com/title/tt0035895/,movie,6.9,68,1943,Comedy,108,1943-09-30,Frank R. Strayer
249,tt0034527,2012-04-17,2012-04-17,,Blondie's Blessed Event,https://www.imdb.com/title/tt0034527/,movie,6.9,69,1942,Comedy,147,1942-04-09,Frank R. Strayer
250,tt0034526,2012-04-17,2012-04-17,,Blondie for Victory,https://www.imdb.com/title/tt0034526/,movie,6.5,71,1942,"Comedy, War",123,1942-08-06,Frank R. Strayer
251,tt0038368,2012-04-17,2012-04-17,,Blondie's Lucky Day,https://www.imdb.com/title/tt0038368/,movie,6.9,69,1946,Comedy,123,1946-04-04,Abby Berlin
252,tt0038367,2012-04-17,2012-04-17,,Blondie Knows Best,https://www.imdb.com/title/tt0038367/,movie,7,69,1946,Comedy,135,1946-10-17,Abby Berlin
253,tt0039202,2012-04-17,2012-04-17,,Blondie's Big Moment,https://www.imdb.com/title/tt0039202/,movie,6.8,69,1947,Comedy,123,1947-01-09,Abby Berlin
254,tt0039203,2012-04-17,2012-04-17,,Blondie's Holiday,https://www.imdb.com/title/tt0039203/,movie,7,67,1947,Comedy,110,1947-04-10,Abby Berlin
255,tt0039200,2012-04-17,2012-04-17,,Blondie in the Dough,https://www.imdb.com/title/tt0039200/,movie,7.1,69,1947,Comedy,137,1947-10-16,Abby Berlin
256,tt0039201,2012-04-17,2012-04-17,,Blondie's Anniversary,https://www.imdb.com/title/tt0039201/,movie,6.8,67,1947,Comedy,121,1947-12-18,Abby Berlin
257,tt0040173,2012-04-17,2012-04-17,,Blondie's Reward,https://www.imdb.com/title/tt0040173/,movie,6.9,66,1948,Comedy,107,1948-06-03,Abby Berlin
258,tt0040174,2012-04-17,2012-04-17,,Blondie's Secret,https://www.imdb.com/title/tt0040174/,movie,6.9,68,1948,Comedy,118,1948-12-23,Edward Bernds
259,tt0041189,2012-04-17,2012-04-17,,Blondie's Big Deal,https://www.imdb.com/title/tt0041189/,movie,6.6,66,1949,Comedy,130,1949-03-04,Edward Bernds
260,tt0041188,2012-04-17,2012-04-17,,Blondie Hits the Jackpot,https://www.imdb.com/title/tt0041188/,movie,6.6,66,1949,Comedy,128,1949-09-08,Edward Bernds
261,tt0042263,2012-04-17,2012-04-17,,Blondie's Hero,https://www.imdb.com/title/tt0042263/,movie,6.1,67,1950,Comedy,116,1950-03-09,Edward Bernds
262,tt0042243,2012-04-17,2012-04-17,,Beware of Blondie,https://www.imdb.com/title/tt0042243/,movie,6.7,64,1950,Comedy,126,1950-04-13,Edward Bernds
263,tt0018722,2012-04-17,2012-04-17,,Bringing Up Father,https://www.imdb.com/title/tt0018722/,movie,7.4,70,1928,Comedy,123,1928-03-17,Jack Conway
264,tt0038384,2012-04-17,2012-04-17,,Bringing Up Father,https://www.imdb.com/title/tt0038384/,movie,6.6,65,1946,"Action, Comedy",20,1946-11-23,Edward F. Cline
265,tt0310801,2012-04-17,2012-04-17,,Bringing Up Father,https://www.imdb.com/title/tt0310801/,movie,,,1915,Comedy,,,Larry Semon
266,tt0139719,2012-04-17,2012-04-17,,Vihtori ja Klaara,https://www.imdb.com/title/tt0139719/,movie,5,99,1939,Comedy,68,1939-08-20,Teuvo Tulio
